ID,Name,Sex,Team,NOC,Year
835,"Phillip Maxwell ""Phil"" Adams",M,Australia,AUS,1988
835,"Phillip Maxwell ""Phil"" Adams",M,Australia,AUS,1988
2548,Fiona Michelle Alessandri (-Wildy),F,Australia,AUS,1988
2548,Fiona Michelle Alessandri (-Wildy),F,Australia,AUS,1988
2860,Monique Marie Allen,F,Australia,AUS,1988
2860,Monique Marie Allen,F,Australia,AUS,1988
2860,Monique Marie Allen,F,Australia,AUS,1988
2860,Monique Marie Allen,F,Australia,AUS,1988
2860,Monique Marie Allen,F,Australia,AUS,1988
4433,"Christine Frances ""Chris"" Annison-Stanton",F,Australia,AUS,1988
4561,Peter Thomas Antonie,M,Australia,AUS,1988
5158,Duncan John D'Arcy Armstrong,M,Australia,AUS,1988
5158,Duncan John D'Arcy Armstrong,M,Australia,AUS,1988
5158,Duncan John D'Arcy Armstrong,M,Australia,AUS,1988
5223,Graham James Arnold,M,Australia,AUS,1988
5541,Simon Carl Asher,M,Australia,AUS,1988
6877,Andrew James Baildon,M,Australia,AUS,1988
6877,Andrew James Baildon,M,Australia,AUS,1988
6877,Andrew James Baildon,M,Australia,AUS,1988
7036,Simon Francis Baker,M,Australia,AUS,1988
7036,Simon Francis Baker,M,Australia,AUS,1988
7310,Robert John Ballard,M,Australia,AUS,1988
7546,Graeme Lachlan Banks,M,Australia,AUS,1988
7546,Graeme Lachlan Banks,M,Australia,AUS,1988
8535,Colin Batch,M,Australia,AUS,1988
8625,Malcolm William Batten,M,Australia,AUS,1988
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,Australia,AUS,1988
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,Australia,AUS,1988
9041,Colin Kenneth Beashel,M,Australia,AUS,1988
9562,Tracey Lee Belbin,F,Australia,AUS,1988
11009,John Roderick Bestall,M,Australia,AUS,1988
11714,Warren Allen Birmingham,M,Australia,AUS,1988
11797,Nadia Bisiach,F,Australia,AUS,1988
11797,Nadia Bisiach,F,Australia,AUS,1988
12070,Christopher John Blake,M,Australia,AUS,1988
12070,Christopher John Blake,M,Australia,AUS,1988
12657,Nicole Jane Boegman-Staines (-Stewart),F,Australia,AUS,1988
13566,"Raymond Helmut ""Ray"" Borner",M,Australia,AUS,1988
14283,"Deborah Ann ""Debbie"" Bowman-Sullivan",F,Australia,AUS,1988
14412,Vlado Bozinovski,M,Australia,AUS,1988
14524,"Marcus Robert ""Mark"" Bradtke",M,Australia,AUS,1988
14566,Stewart Brain,M,Australia,AUS,1988
