ID,Name,Sex,Team,NOC,Year
37740,"Christopher John ""Chris"" Fydler",M,Australia,AUS,1996
37740,"Christopher John ""Chris"" Fydler",M,Australia,AUS,1996
37936,Melinda Maree Gainsford-Taylor,F,Australia,AUS,1996
37936,Melinda Maree Gainsford-Taylor,F,Australia,AUS,1996
38027,Natalie Galea,F,Australia,AUS,1996
38452,Brendan James Garard,M,Australia,AUS,1996
38908,Stacey Gartrell,F,Australia,AUS,1996
39081,Paul Charles Gaudoin,M,Australia,AUS,1996
39218,Andrew Barry Casson Gaze,M,Australia,AUS,1996
40289,David James Giles,M,Australia,AUS,1996
40449,Drew Cameron Ginn,M,Australia,AUS,1996
41697,Harvey John Goodman,M,Australia,AUS,1996
41702,Scott Linton Goodman,M,Australia,AUS,1996
41881,Shelley Ann Gorman-Sandie,F,Australia,AUS,1996
42314,"Catherine Anne ""Cathy"" Grainger-Brain",F,Australia,AUS,1996
42537,Matthew Scott Gray,M,Australia,AUS,1996
42537,Matthew Scott Gray,M,Australia,AUS,1996
42619,David Michael Green,M,Australia,AUS,1996
42642,"Nicholas David ""Nick"" Green",M,Australia,AUS,1996
42673,Paul Haydon Greene,M,Australia,AUS,1996
42673,Paul Haydon Greene,M,Australia,AUS,1996
42806,Julia Emma Greville (-Radley),F,Australia,AUS,1996
42806,Julia Emma Greville (-Radley),F,Australia,AUS,1996
42806,Julia Emma Greville (-Radley),F,Australia,AUS,1996
42936,Alison Mary Grigson,F,Australia,AUS,1996
44516,"Stephen Thomas ""Steve"" Haberman",M,Australia,AUS,1996
44640,Toby Christian Haenen,M,Australia,AUS,1996
44722,"Marcus William ""Mark"" Hager",M,Australia,AUS,1996
45582,Kylie Hanigan (-Brennan),F,Australia,AUS,1996
45582,Kylie Hanigan (-Brennan),F,Australia,AUS,1996
45610,Mary Hanna,F,Australia,AUS,1996
45824,"Boden Joseph ""Bo"" Hanson",M,Australia,AUS,1996
45990,Tanya Victoria Harding,F,Australia,AUS,1996
46010,Amanda Jane Hardy,F,Australia,AUS,1996
46361,Natalie Anne Harvey,F,Australia,AUS,1996
46450,Juliet Haslam,F,Australia,AUS,1996
46606,Marina Ann Hatzakis,F,Australia,AUS,1996
46606,Marina Ann Hatzakis,F,Australia,AUS,1996
46758,Rechelle Margaret Hawkes,F,Australia,AUS,1996
46847,"Matthew ""Matt"" Hayes",M,Australia,AUS,1996
46857,Brett Ronald Hayman,M,Australia,AUS,1996
46960,Shane Douglas Heal,M,Australia,AUS,1996
47584,Paul John Henderson,M,Australia,AUS,1996
47584,Paul John Henderson,M,Australia,AUS,1996
48342,Jason Michael Hewitt,M,Australia,AUS,1996
48345,Lauren Katherine Hewitt,F,Australia,AUS,1996
48404,Bruce Samuel Hick,M,Australia,AUS,1996
48405,Kaylynn Hick,F,Australia,AUS,1996
48563,Darryn William Hill,M,Australia,AUS,1996
48585,Narelle Mary Hill,F,Australia,AUS,1996
48729,Steven Leslie Hinton,M,Australia,AUS,1996
48992,"Susan Elizabeth ""Sue"" Hobson",F,Australia,AUS,1996
49022,Murray Ian Hocking,M,Australia,AUS,1996
49036,Stephen Hodge,M,Australia,AUS,1996
49036,Stephen Hodge,M,Australia,AUS,1996
49396,"Jennifer Kaye ""Jenny"" Holliday",F,Australia,AUS,1996
49402,Simon James Hollingsworth,M,Australia,AUS,1996
49808,Leslie Janusz Hooker,M,Australia,AUS,1996
50072,Steven Horvat,M,Australia,AUS,1996
50135,Lynden Mark Hosking,M,Australia,AUS,1996
50262,Glen Clifford Housman,M,Australia,AUS,1996
50369,Stuart Howell,M,Australia,AUS,1996
50382,Andrew James Hoy,M,Australia,AUS,1996
50382,Andrew James Hoy,M,Australia,AUS,1996
50779,Deserie Huddleston-Wakefield-Baynes,F,Australia,AUS,1996
50793,Bret Richard Hudson,M,Australia,AUS,1996
50793,Bret Richard Hudson,M,Australia,AUS,1996
50793,Bret Richard Hudson,M,Australia,AUS,1996
50793,Bret Richard Hudson,M,Australia,AUS,1996
50793,Bret Richard Hudson,M,Australia,AUS,1996
50793,Bret Richard Hudson,M,Australia,AUS,1996
50793,Bret Richard Hudson,M,Australia,AUS,1996
50871,Joanna Lovell Hughes,F,Australia,AUS,1996
50871,Joanna Lovell Hughes,F,Australia,AUS,1996
50871,Joanna Lovell Hughes,F,Australia,AUS,1996
50871,Joanna Lovell Hughes,F,Australia,AUS,1996
50871,Joanna Lovell Hughes,F,Australia,AUS,1996
50871,Joanna Lovell Hughes,F,Australia,AUS,1996
51088,Natalie Hunter (Wood-),F,Australia,AUS,1996
51239,"Hussein ""Hussy"" Hussein",M,Australia,AUS,1996
51447,David William Hynes,M,Australia,AUS,1996
52235,Alison Jane Inverarity (-Ferrier),F,Australia,AUS,1996
53151,"Timothy David ""Tim"" Jackson",M,Australia,AUS,1996
53353,"Robert ""Rob"" Jahrling",M,Australia,AUS,1996
53533,Jane Leanne Jamieson,F,Australia,AUS,1996
53957,Steven Jarvin,M,Australia,AUS,1996
54450,Tonny Kaj Jensen,M,Australia,AUS,1996
55322,Alexander Johnson,M,Australia,AUS,1996
55368,Emma Clare Johnson,F,Australia,AUS,1996
55368,Emma Clare Johnson,F,Australia,AUS,1996
55368,Emma Clare Johnson,F,Australia,AUS,1996
55368,Emma Clare Johnson,F,Australia,AUS,1996
55543,Russell Johnstone,M,Australia,AUS,1996
55543,Russell Johnstone,M,Australia,AUS,1996
55793,Patrick Alexander Jonker,M,Australia,AUS,1996
55793,Patrick Alexander Jonker,M,Australia,AUS,1996
56007,Michael Craig Joubert,M,Australia,AUS,1996
56007,Michael Craig Joubert,M,Australia,AUS,1996
56067,"Rebecca Susan ""Bec"" Joyce",F,Australia,AUS,1996
56382,Frank Juric,M,Australia,AUS,1996
57279,Nicole Kantek,F,Australia,AUS,1996
57279,Nicole Kantek,F,Australia,AUS,1996
57279,Nicole Kantek,F,Australia,AUS,1996
57279,Nicole Kantek,F,Australia,AUS,1996
57279,Nicole Kantek,F,Australia,AUS,1996
57279,Nicole Kantek,F,Australia,AUS,1996
57727,Haimish John Karrasch,M,Australia,AUS,1996
58590,Shane John Kelly,M,Australia,AUS,1996
58708,Angela Kennedy,F,Australia,AUS,1996
58708,Angela Kennedy,F,Australia,AUS,1996
58974,"Steven Paul ""Steve"" Kettner",M,Australia,AUS,1996
59455,Stefan Botev Khristov,M,Australia,AUS,1996
60506,"Thomas Jack ""Tom"" King",M,Australia,AUS,1996
60740,Tina Kirkman,F,Australia,AUS,1996
61237,Michael George Klim,M,Australia,AUS,1996
61237,Michael George Klim,M,Australia,AUS,1996
61237,Michael George Klim,M,Australia,AUS,1996
61237,Michael George Klim,M,Australia,AUS,1996
61237,Michael George Klim,M,Australia,AUS,1996
61344,Carmen Joanne Klomp,F,Australia,AUS,1996
63291,Kiril Kounev,M,Australia,AUS,1996
63521,Daniel Steven Kowalski,M,Australia,AUS,1996
63521,Daniel Steven Kowalski,M,Australia,AUS,1996
63521,Daniel Steven Kowalski,M,Australia,AUS,1996
63521,Daniel Steven Kowalski,M,Australia,AUS,1996
65784,Mark Daniel Ladbrook,M,Australia,AUS,1996
65784,Mark Daniel Ladbrook,M,Australia,AUS,1996
66149,Jodi Louise Lambert,F,Australia,AUS,1996
66300,Andrew Landenberger,M,Australia,AUS,1996
66495,Paul Langley,M,Australia,AUS,1996
66495,Paul Langley,M,Australia,AUS,1996
67191,"Russell ""Russ"" Lavale",M,Australia,AUS,1996
67363,"Anthony Jasen ""Tony"" Lawson",M,Australia,AUS,1996
68183,Virginia Lee,F,Australia,AUS,1996
68375,Lynda Caroline Lehmann,F,Australia,AUS,1996
68482,Kirsty Leigh-Brown,F,Australia,AUS,1996
68482,Kirsty Leigh-Brown,F,Australia,AUS,1996
68482,Kirsty Leigh-Brown,F,Australia,AUS,1996
68482,Kirsty Leigh-Brown,F,Australia,AUS,1996
68482,Kirsty Leigh-Brown,F,Australia,AUS,1996
69015,"Jocelyn Mavis ""Joyce"" Lester",F,Australia,AUS,1996
69091,Grant Leury,M,Australia,AUS,1996
69229,Hayley Jane Lewis (-Taylor),F,Australia,AUS,1996
69229,Hayley Jane Lewis (-Taylor),F,Australia,AUS,1996
69250,Paul Snowden Lewis,M,Australia,AUS,1996
69706,"Jennifer Norton ""Jenny"" Lidgett (-Danks)",F,Australia,AUS,1996
69808,Lisa Gaye Lightfoot (-O'Connell),F,Australia,AUS,1996
70079,"Frederick ""Sten"" Lindberg",M,Australia,AUS,1996
70749,Nicole Dawn Livingstone-Stevenson (-Clayton),F,Australia,AUS,1996
70749,Nicole Dawn Livingstone-Stevenson (-Clayton),F,Australia,AUS,1996
70749,Nicole Dawn Livingstone-Stevenson (-Clayton),F,Australia,AUS,1996
70749,Nicole Dawn Livingstone-Stevenson (-Clayton),F,Australia,AUS,1996
71039,Scott Matthew Logan,M,Australia,AUS,1996
71860,Goran Lozanovski,M,Australia,AUS,1996
72118,Jennifer Margo Luff,F,Australia,AUS,1996
72621,Gary Joseph James Lynagh,M,Australia,AUS,1996
72633,Paul Lynch,M,Australia,AUS,1996
73041,Cameron Mackenzie,M,Australia,AUS,1996
73061,Lisa Maree Mackie,F,Australia,AUS,1996
73061,Lisa Maree Mackie,F,Australia,AUS,1996
73069,"Samuel ""Sam"" MacKinnon",M,Australia,AUS,1996
73135,Richard Macquire,M,Australia,AUS,1996
73530,Brett Steven Maher,M,Australia,AUS,1996
73534,Robyn Leigh Maher (Gull-),F,Australia,AUS,1996
73719,Clover Margaret Maitland,F,Australia,AUS,1996
73979,"Suzanne Frances ""Sue"" Malaxos",F,Australia,AUS,1996
74517,Anne Patricia Manning (-Pembroke),F,Australia,AUS,1996
74685,"Rodney John ""Rod"" Mapstone",M,Australia,AUS,1996
74685,"Rodney John ""Rod"" Mapstone",M,Australia,AUS,1996
75149,Russell Andrew Mark,M,Australia,AUS,1996
75149,Russell Andrew Mark,M,Australia,AUS,1996
75376,Karen Elizabeth Marsden,F,Australia,AUS,1996
75656,Lisa Frances Martin-Ondieki (-O'Dea),F,Australia,AUS,1996
76680,Myfanwy Ann Matthews,F,Australia,AUS,1996
76914,John Francis Maxwell,M,Australia,AUS,1996
77288,Kerryn Anne McCann (Hindmarsh-),F,Australia,AUS,1996
77355,Stephen McConaghy,M,Australia,AUS,1996
77438,Sally Jane McDermid-McCreedy,F,Australia,AUS,1996
77455,Damian John McDonald,M,Australia,AUS,1996
77461,Grant Alexander McDonald,M,Australia,AUS,1996
77511,"Robert ""Robbie"" McEwen",M,Australia,AUS,1996
77515,Cameron McFadzean,M,Australia,AUS,1996
77534,"Bradley John ""Brad"" McGee",M,Australia,AUS,1996
77534,"Bradley John ""Brad"" McGee",M,Australia,AUS,1996
77661,"Michael Scott ""Mike"" McKay",M,Australia,AUS,1996
77705,Paul Raymond McKenzie,M,Australia,AUS,1996
77845,Owen McMahon,M,Australia,AUS,1996
77893,Andrew James McNally,M,Australia,AUS,1996
77929,Louise McPaul-Currey,F,Australia,AUS,1996
77952,Rachel Jane McQuillan,F,Australia,AUS,1996
77954,Francine McRae,F,Australia,AUS,1996
79154,Craig Andrew Meuleman,M,Australia,AUS,1996
79901,"James David ""Jim"" Miller",M,Australia,AUS,1996
79936,Scott Andrew Miller,M,Australia,AUS,1996
79936,Scott Andrew Miller,M,Australia,AUS,1996
79936,Scott Andrew Miller,M,Australia,AUS,1996
80435,Ryan Scott Mitchell,M,Australia,AUS,1996
81330,"Stephen James ""Steve"" Moneghetti",M,Australia,AUS,1996
81365,Ruth Moniz,F,Australia,AUS,1996
81365,Ruth Moniz,F,Australia,AUS,1996
81365,Ruth Moniz,F,Australia,AUS,1996
81365,Ruth Moniz,F,Australia,AUS,1996
81365,Ruth Moniz,F,Australia,AUS,1996
81365,Ruth Moniz,F,Australia,AUS,1996
81660,John Moore,M,Australia,AUS,1996
82091,Ante Tomislav Moric,M,Australia,AUS,1996
82189,Lisa Moro,F,Australia,AUS,1996
82189,Lisa Moro,F,Australia,AUS,1996
82189,Lisa Moro,F,Australia,AUS,1996
82189,Lisa Moro,F,Australia,AUS,1996
82189,Lisa Moro,F,Australia,AUS,1996
82189,Lisa Moro,F,Australia,AUS,1996
82255,"Jennifer Lynn ""Jenny"" Morris",F,Australia,AUS,1996
82349,Brian Morton,M,Australia,AUS,1996
83508,Andrew Raymond James Murphy,M,Australia,AUS,1996
83539,Michael Andrew Murphy,M,Australia,AUS,1996
83588,"Patrick Brian ""Pat"" Murray",M,Australia,AUS,1996
83649,Kevin Vincent Muscat,M,Australia,AUS,1996
84317,Michael Yoshihide Nakamura,M,Australia,AUS,1996
84833,Lee Michelle Naylor,F,Australia,AUS,1996
84833,Lee Michelle Naylor,F,Australia,AUS,1996
85145,Gary Malcolm Neiwand,M,Australia,AUS,1996
85475,Nadine Bernadette Neumann,F,Australia,AUS,1996
85589,Sally Gaye Newmarch,F,Australia,AUS,1996
85704,"John ""Johnny"" Nguyen",M,Australia,AUS,1996
87052,Yanda Nossiter,F,Australia,AUS,1996
87640,Shelley Oates-Wilding,F,Australia,AUS,1996
87650,Cory Leigh O'Brien,M,Australia,AUS,1996
88124,Stuart Peter O'Grady,M,Australia,AUS,1996
88124,Stuart Peter O'Grady,M,Australia,AUS,1996
89117,"Susan ""Susie"" O'Neill",F,Australia,AUS,1996
89117,"Susan ""Susie"" O'Neill",F,Australia,AUS,1996
89117,"Susan ""Susie"" O'Neill",F,Australia,AUS,1996
89117,"Susan ""Susie"" O'Neill",F,Australia,AUS,1996
89117,"Susan ""Susie"" O'Neill",F,Australia,AUS,1996
89117,"Susan ""Susie"" O'Neill",F,Australia,AUS,1996
89655,Timothy Leo O'Shannessey,M,Australia,AUS,1996
89886,Sarah Rozanne Osvath,F,Australia,AUS,1996
90187,"Ellinora Jillian ""Elli"" Overton",F,Australia,AUS,1996
90187,"Ellinora Jillian ""Elli"" Overton",F,Australia,AUS,1996
90187,"Ellinora Jillian ""Elli"" Overton",F,Australia,AUS,1996
90336,"Reinold ""Rein"" Ozoline",M,Australia,AUS,1996
90338,Anna Ozolins,F,Australia,AUS,1996
90803,Matthew John Pallister,M,Australia,AUS,1996
91715,Jennifer Parlevliet,F,Australia,AUS,1996
91715,Jennifer Parlevliet,F,Australia,AUS,1996
92424,Julian Paynter,M,Australia,AUS,1996
92596,"Robert Lloyd ""Robbie"" Peden",M,Australia,AUS,1996
93189,"Jacqueline Margaret ""Jackie"" Pereira",F,Australia,AUS,1996
93453,"Nova Maree Peris-Kneebone (-Batman, -Appleton)",F,Australia,AUS,1996
93466,Kieren John Perkins,M,Australia,AUS,1996
93466,Kieren John Perkins,M,Australia,AUS,1996
94055,Haylea Petrie,F,Australia,AUS,1996
94442,Mark Anthony Philippoussis,M,Australia,AUS,1996
94843,"Michael ""Mick"" Pikos",M,Australia,AUS,1996
95645,Rene Elise Poetschka,F,Australia,AUS,1996
95645,Rene Elise Poetschka,F,Australia,AUS,1996
96357,"Nicholas Weston ""Nick"" Porzig",M,Australia,AUS,1996
96635,"Katrina Maree ""Triny"" Powell",F,Australia,AUS,1996
96636,Lisa Josephine Powell-Carruthers,F,Australia,AUS,1996
96640,Brian Power,M,Australia,AUS,1996
97215,Julien Prosser,M,Australia,AUS,1996
97255,Nicole Anne Louise Provis-Bradtke,F,Australia,AUS,1996
97900,Sean Patrick Quilty,M,Australia,AUS,1996
99722,"Patrick ""Pat"" Reidy",M,Australia,AUS,1996
99998,"Robert John ""Bob"" Renney",M,Australia,AUS,1996
100551,Nicole Richardson,F,Australia,AUS,1996
100866,"Samantha Linette ""Sam"" Riley",F,Australia,AUS,1996
100866,"Samantha Linette ""Sam"" Riley",F,Australia,AUS,1996
100866,"Samantha Linette ""Sam"" Riley",F,Australia,AUS,1996
101013,Kylie Risk,F,Australia,AUS,1996
101279,Annmaree Roberts,F,Australia,AUS,1996
101425,Clint David Robinson,M,Australia,AUS,1996
101445,Jane Robinson,F,Australia,AUS,1996
101464,Rohan Stuart Robinson,M,Australia,AUS,1996
101473,Fiona Mary Robinson-Hannan,F,Australia,AUS,1996
101548,"Danielle ""Danni"" Roche",F,Australia,AUS,1996
101554,Melanie Jane Roche,F,Australia,AUS,1996
101956,Jodie Leanne Rogers,F,Australia,AUS,1996
101967,"Philip John ""Phil"" Rogers",M,Australia,AUS,1996
101967,"Philip John ""Phil"" Rogers",M,Australia,AUS,1996
101967,"Philip John ""Phil"" Rogers",M,Australia,AUS,1996
102190,Gillian Rolton,F,Australia,AUS,1996
102380,"Anthony Dean ""Tony"" Ronaldson",M,Australia,AUS,1996
103045,Richard Rowles,M,Australia,AUS,1996
103073,"Victoria ""Vicki"" Roycroft (Rose-)",F,Australia,AUS,1996
103073,"Victoria ""Vicki"" Roycroft (Rose-)",F,Australia,AUS,1996
103075,Bronwyn Elizabeth Roye (-Porter),F,Australia,AUS,1996
103075,Bronwyn Elizabeth Roye (-Porter),F,Australia,AUS,1996
103606,Dion Russell,M,Australia,AUS,1996
103800,Sarah Michelle Ryan,F,Australia,AUS,1996
103800,Sarah Michelle Ryan,F,Australia,AUS,1996
103800,Sarah Michelle Ryan,F,Australia,AUS,1996
103800,Sarah Michelle Ryan,F,Australia,AUS,1996
104221,Amy Elizabeth Safe (-Gillett),F,Australia,AUS,1996
105399,"Bengt Olov ""Ben"" Sandstrom",M,Australia,AUS,1996
105399,"Bengt Olov ""Ben"" Sandstrom",M,Australia,AUS,1996
105811,Yurik Sarkisyan,M,Australia,AUS,1996
106256,Jane Kara Saville (-White),F,Australia,AUS,1996
106357,Kerry Anne Saxby-Junna,F,Australia,AUS,1996
106537,Wendy Lynn Schaeffer,F,Australia,AUS,1996
107972,Andrew Scott,M,Australia,AUS,1996
108019,Peter Scott,M,Australia,AUS,1996
108021,Robert Geoffrey Scott,M,Australia,AUS,1996
109499,Matthew Keith Sheldon-Collins,M,Australia,AUS,1996
109500,Simon Francis Sheldon-Collins,M,Australia,AUS,1996
111664,Lisa Maree Skinner,F,Australia,AUS,1996
111664,Lisa Maree Skinner,F,Australia,AUS,1996
111664,Lisa Maree Skinner,F,Australia,AUS,1996
111664,Lisa Maree Skinner,F,Australia,AUS,1996
111664,Lisa Maree Skinner,F,Australia,AUS,1996
111664,Lisa Maree Skinner,F,Australia,AUS,1996
111900,Kate Elizabeth Slatter (-Allen),F,Australia,AUS,1996
112267,Grant Leslie Smith,M,Australia,AUS,1996
112301,"Jennifer ""Jenny"" Smith",F,Australia,AUS,1996
112301,"Jennifer ""Jenny"" Smith",F,Australia,AUS,1996
112301,"Jennifer ""Jenny"" Smith",F,Australia,AUS,1996
112301,"Jennifer ""Jenny"" Smith",F,Australia,AUS,1996
112301,"Jennifer ""Jenny"" Smith",F,Australia,AUS,1996
112301,"Jennifer ""Jenny"" Smith",F,Australia,AUS,1996
112352,Matthew John Smith,M,Australia,AUS,1996
112528,Mark Smythe,M,Australia,AUS,1996
112577,"Ronald Charles ""Ron"" Snook",M,Australia,AUS,1996
113902,"Joseph Christopher ""Joe"" Spiteri",M,Australia,AUS,1996
113942,Rachael Pamela Sporn,F,Australia,AUS,1996
113997,Daniel Sproule,M,Australia,AUS,1996
114137,Jay Jason Stacy,M,Australia,AUS,1996
114201,Paul Staight,M,Australia,AUS,1996
114453,"Katherine ""Kate"" Starre",F,Australia,AUS,1996
114584,Trent Joseph Steed,M,Australia,AUS,1996
114988,Neil Anthony Stephens,M,Australia,AUS,1996
115145,"Geoffrey Peter ""Geoff"" Stewart",M,Australia,AUS,1996
115149,James Alexander Stewart,M,Australia,AUS,1996
115237,Megan Leanne Still (-Marcks),F,Australia,AUS,1996
115436,Jason Stoltenberg,M,Australia,AUS,1996
115460,"Joanna ""Jo"" Stone (-Nixon)",F,Australia,AUS,1996
115937,Rennae Stubbs,F,Australia,AUS,1996
