ID,Name,Sex,Team,NOC,Year
257,Ali Abdo,M,Australia,AUS,2000
817,"Gerard ""Gerry"" Adams",M,Australia,AUS,2000
817,"Gerard ""Gerry"" Adams",M,Australia,AUS,2000
1311,"Nicholas Mark ""Nick"" A'Hern",M,Australia,AUS,2000
1534,Brett Aitken,M,Australia,AUS,2000
1534,Brett Aitken,M,Australia,AUS,2000
2221,Dianne Marie Alagich,F,Australia,AUS,2000
2850,"Kate Ruth ""Katie"" Allen",F,Australia,AUS,2000
2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,Australia,AUS,2000
3803,Craig Anthony Anderson,M,Australia,AUS,2000
3877,Kate Suzanne Anderson-Richardson,F,Australia,AUS,2000
4164,"Susan Elizabeth ""Sue"" Andrews",F,Australia,AUS,2000
4164,"Susan Elizabeth ""Sue"" Andrews",F,Australia,AUS,2000
4414,Justin John Anlezark,M,Australia,AUS,2000
4418,Alyson Regina Annan,F,Australia,AUS,2000
4474,"Christopher John ""Chris"" Anstey",M,Australia,AUS,2000
5113,"Catherine Marie Joelle ""Cath"" Arlove",F,Australia,AUS,2000
5163,"Jennifer Margaret ""Jenny"" Armstrong",F,Australia,AUS,2000
6508,Janni Bach,F,Australia,AUS,2000
6515,Peter Bach,M,Australia,AUS,2000
6776,Nathan Baggaley,M,Australia,AUS,2000
6960,Cristian Bajan,M,Australia,AUS,2000
7250,Grant Robert Balfour,M,Australia,AUS,2000
7284,Robert Ball,M,Australia,AUS,2000
7346,Darren Balmforth,M,Australia,AUS,2000
7432,David Phillip Bamford,M,Australia,AUS,2000
7893,Natasha Jane Barker,F,Australia,AUS,2000
7993,Tamsin Barnett-Hinchley,F,Australia,AUS,2000
8326,Clive Barton,M,Australia,AUS,2000
8595,Daniel Batman,M,Australia,AUS,2000
8853,Louise Bawden,F,Australia,AUS,2000
8911,Anna Ellen Baylis (-Scheiderbauer),F,Australia,AUS,2000
9037,David Beard,M,Australia,AUS,2000
9041,Colin Kenneth Beashel,M,Australia,AUS,2000
9193,"Matthew ""Matt"" Beckenham",M,Australia,AUS,2000
9221,"Thomas ""Tom"" Becker",M,Australia,AUS,2000
9655,"Robin ""Rob"" Bell",M,Australia,AUS,2000
10186,Shayne Anthony Bennett,M,Australia,AUS,2000
11007,Petra Besta,F,Australia,AUS,2000
11155,Sisay Bezabeh,M,Australia,AUS,2000
11883,Rina Bjarnason,F,Australia,AUS,2000
11990,Sharon Lee Black,F,Australia,AUS,2000
12003,Michael James Blackburn,M,Australia,AUS,2000
12004,Peter Grant Blackburn,M,Australia,AUS,2000
12004,Peter Grant Blackburn,M,Australia,AUS,2000
12368,"Geoffrey ""Geoff"" Bloomfield",M,Australia,AUS,2000
12368,"Geoffrey ""Geoff"" Bloomfield",M,Australia,AUS,2000
13401,Katrin Borchert,F,Australia,AUS,2000
13401,Katrin Borchert,F,Australia,AUS,2000
14055,Raelene Boulton,F,Australia,AUS,2000
14251,"Sandra ""Sandi"" Bowen",F,Australia,AUS,2000
14327,Carla Maree Boyd (Porter-),F,Australia,AUS,2000
14343,Sean Boyd,M,Australia,AUS,2000
14524,"Marcus Robert ""Mark"" Bradtke",M,Australia,AUS,2000
14946,Michael Gene Brennan,M,Australia,AUS,2000
14968,Mark Bresciano,M,Australia,AUS,2000
14984,"Elizabeth ""Liz"" Brett",F,Australia,AUS,2000
15088,Kim Briggs,F,Australia,AUS,2000
15301,Michelle Kathleen Brogan-Griffiths,F,Australia,AUS,2000
15340,"Sandra Anne ""Sandy"" Brondello",F,Australia,AUS,2000
15501,Damian Gerard Brown,M,Australia,AUS,2000
15527,Graeme Allen Brown,M,Australia,AUS,2000
15540,"Joanne ""Jo"" Brown (-Alchin)",F,Australia,AUS,2000
15561,Majella Brown,F,Australia,AUS,2000
15574,Rebecca Kate Brown,F,Australia,AUS,2000
16103,Mathew Buckley,M,Australia,AUS,2000
16424,Darren Bundock,M,Australia,AUS,2000
16521,Peter Scott Burge,M,Australia,AUS,2000
16543,Paul Geoffrey Burgess,M,Australia,AUS,2000
16547,Simon Peter Burgess,M,Australia,AUS,2000
16603,"Daniel ""Dan"" Burke",M,Australia,AUS,2000
16688,Alayna Louise Burns,F,Australia,AUS,2000
16688,Alayna Louise Burns,F,Australia,AUS,2000
16696,Lauren Chantel Burns (-Muller),F,Australia,AUS,2000
16755,Adam Burton,M,Australia,AUS,2000
17082,Clayton Byrne,M,Australia,AUS,2000
17494,Ashley John Callus,M,Australia,AUS,2000
17510,Dyana Jane Calub,F,Australia,AUS,2000
17510,Dyana Jane Calub,F,Australia,AUS,2000
17510,Dyana Jane Calub,F,Australia,AUS,2000
17621,Cynthia Cameron,F,Australia,AUS,2000
18586,"Nicole ""Nickey"" Carroll",F,Australia,AUS,2000
18663,Luc Cartillier,M,Australia,AUS,2000
18809,Brett Cash,M,Australia,AUS,2000
18974,Naomi Sandra Castle,F,Australia,AUS,2000
19064,Rhonda Maree Cator,F,Australia,AUS,2000
19064,Rhonda Maree Cator,F,Australia,AUS,2000
19067,Martin Peter Cattalini,M,Australia,AUS,2000
19553,Ross Chaffer,M,Australia,AUS,2000
19582,Sergo Chakhoyan,M,Australia,AUS,2000
19840,David Chapman,M,Australia,AUS,2000
20552,Gavin Michael Chester,M,Australia,AUS,2000
20552,Gavin Michael Chester,M,Australia,AUS,2000
20576,Vernon Cheung,M,Australia,AUS,2000
20754,Kitty Chiller,F,Australia,AUS,2000
20851,Viktor Valentinovich Chistiakov,M,Australia,AUS,2000
21845,Angela Clarke,F,Australia,AUS,2000
21854,"Georgina ""Georgie"" Clarke",F,Australia,AUS,2000
21978,Melinda Cleland,F,Australia,AUS,2000
21978,Melinda Cleland,F,Australia,AUS,2000
21978,Melinda Cleland,F,Australia,AUS,2000
21978,Melinda Cleland,F,Australia,AUS,2000
22416,Andrew Collett,M,Australia,AUS,2000
22457,"Daniel James ""Danny"" Collins",M,Australia,AUS,2000
22464,Henry Collins,M,Australia,AUS,2000
22541,Simon Colosimo,M,Australia,AUS,2000
22566,Jamie Coman,M,Australia,AUS,2000
22566,Jamie Coman,M,Australia,AUS,2000
22591,Adam David Commens,M,Australia,AUS,2000
23351,Daniela Costian,F,Australia,AUS,2000
23498,Duane Jon Cousins,M,Australia,AUS,2000
23605,"Annemarie Josefina ""Anna"" Cox-Wood",F,Australia,AUS,2000
23744,Shaun William Creighton,M,Australia,AUS,2000
23749,Grant Cremer,M,Australia,AUS,2000
23812,Sharon Lee Cripps,F,Australia,AUS,2000
23821,Jessica Crisp,F,Australia,AUS,2000
23858,Alexandra Lindsay Croak,F,Australia,AUS,2000
23858,Alexandra Lindsay Croak,F,Australia,AUS,2000
23858,Alexandra Lindsay Croak,F,Australia,AUS,2000
23858,Alexandra Lindsay Croak,F,Australia,AUS,2000
23858,Alexandra Lindsay Croak,F,Australia,AUS,2000
23935,Anne Therese Cross (Leaney-),F,Australia,AUS,2000
24001,"Margaret Mary ""Marg"" Crowley (Leaney-)",F,Australia,AUS,2000
24260,Jason Culina,M,Australia,AUS,2000
24333,David Allan Cunningham,M,Australia,AUS,2000
24366,Michael Curcija,M,Australia,AUS,2000
24391,Caroline Curren,F,Australia,AUS,2000
24393,Andrew Bruce Currey,M,Australia,AUS,2000
24618,Sarah-Jane D'Arcy,F,Australia,AUS,2000
25050,"Beatrice ""Bea"" Daly",F,Australia,AUS,2000
25604,Alison Nicole Davies,F,Australia,AUS,2000
25647,Stephen John Davies,M,Australia,AUS,2000
25726,Tracey Davis,F,Australia,AUS,2000
25813,Jason Scott Day,M,Australia,AUS,2000
26172,"Roderic George ""Rod"" de Highden",M,Australia,AUS,2000
26829,Nathan Douglas Deakes,M,Australia,AUS,2000
26829,Nathan Douglas Deakes,M,Australia,AUS,2000
27182,Cameron Delaney,M,Australia,AUS,2000
27594,Eddie Denis,M,Australia,AUS,2000
27638,Melanie Jane Dennison,F,Australia,AUS,2000
28053,Paul Joseph Anthony Di Bella,M,Australia,AUS,2000
28053,Paul Joseph Anthony Di Bella,M,Australia,AUS,2000
28172,Michael Constantine Diamond (Diamondopoulous-),M,Australia,AUS,2000
28172,Michael Constantine Diamond (Diamondopoulous-),M,Australia,AUS,2000
28429,Kerry Dienelt,F,Australia,AUS,2000
28530,Damon Laurance Diletti,M,Australia,AUS,2000
28816,Carly Dixon,F,Australia,AUS,2000
29045,"Melanie ""Mel"" Dodd",F,Australia,AUS,2000
29071,"Benjamin Philip ""Ben"" Dodwell",M,Australia,AUS,2000
29135,Jelena Dokic,F,Australia,AUS,2000
29135,Jelena Dokic,F,Australia,AUS,2000
29687,"Georgina Caroline ""Gina"" Douglas",F,Australia,AUS,2000
29795,Rachael Downs (-Sanna),F,Australia,AUS,2000
29795,Rachael Downs (-Sanna),F,Australia,AUS,2000
29965,Lachlan George Dreher,M,Australia,AUS,2000
30426,Jason Paul Duff,M,Australia,AUS,2000
30686,"Matthew Stephen ""Matt"" Dunn",M,Australia,AUS,2000
30686,"Matthew Stephen ""Matt"" Dunn",M,Australia,AUS,2000
30918,Phillip Peter Dutton,M,Australia,AUS,2000
30925,Bryony Duus,F,Australia,AUS,2000
31019,"Patrick ""Pat"" Dwyer",M,Australia,AUS,2000
31019,"Patrick ""Pat"" Dwyer",M,Australia,AUS,2000
31165,Sean Patrick Eadie,M,Australia,AUS,2000
31165,Sean Patrick Eadie,M,Australia,AUS,2000
31186,Ron Easey,M,Australia,AUS,2000
31186,Ron Easey,M,Australia,AUS,2000
31370,Peta Louise Edebone,F,Australia,AUS,2000
31418,Mari Edland,F,Australia,AUS,2000
31473,Anthony John Edwards,M,Australia,AUS,2000
31478,David Edwards,M,Australia,AUS,2000
31479,"Deborah Lee ""Debbie"" Edwards (-Schulstad)",F,Australia,AUS,2000
32226,Troy Elder,M,Australia,AUS,2000
32394,"James Andrew ""Jimmy"" Elmer",M,Australia,AUS,2000
32487,Brett Emerton,M,Australia,AUS,2000
33388,Mark Edward Ettles,M,Australia,AUS,2000
33432,Cadel Lee Evans,M,Australia,AUS,2000
33801,"Suzanne Helen ""Sue"" FairhRUSt",F,Australia,AUS,2000
33804,Kate Fairweather (-Schmidt),F,Australia,AUS,2000
33804,Kate Fairweather (-Schmidt),F,Australia,AUS,2000
33805,Simon John Fairweather,M,Australia,AUS,2000
33805,Simon John Fairweather,M,Australia,AUS,2000
33927,"Trisha Nicole ""Trish"" Fallon (-Dykstra)",F,Australia,AUS,2000
34129,Andrew Farrance,M,Australia,AUS,2000
34155,Renita Maree Farrell-Garard,F,Australia,AUS,2000
34374,Clair-Louise Fearnley,F,Australia,AUS,2000
34514,Juanita Ruth Feldhahn,F,Australia,AUS,2000
34686,Alicia Ferguson,F,Australia,AUS,2000
34825,Jaime Francisco Fernandez,M,Australia,AUS,2000
35047,Scott William Ferrier,M,Australia,AUS,2000
35057,Michelle Louise Ferris,F,Australia,AUS,2000
35057,Michelle Louise Ferris,F,Australia,AUS,2000
36085,Selina Follas,F,Australia,AUS,2000
36208,John Robert Forbes,M,Australia,AUS,2000
36210,Robyn Forbes,F,Australia,AUS,2000
36251,Annemarie Forder,F,Australia,AUS,2000
36279,Alison Leigh Forman,F,Australia,AUS,2000
36356,"Timothy Charles ""Tim"" Forsyth",M,Australia,AUS,2000
36503,Katie Foulkes,F,Australia,AUS,2000
36569,Joanne Kylie Fox,F,Australia,AUS,2000
36582,Hayden Vernon Foxe,M,Australia,AUS,2000
36967,Duncan Seth Free,M,Australia,AUS,2000
36975,"Catherine Astrid Salome ""Cathy"" Freeman",F,Australia,AUS,2000
36975,"Catherine Astrid Salome ""Cathy"" Freeman",F,Australia,AUS,2000
36975,"Catherine Astrid Salome ""Cathy"" Freeman",F,Australia,AUS,2000
37740,"Christopher John ""Chris"" Fydler",M,Australia,AUS,2000
37740,"Christopher John ""Chris"" Fydler",M,Australia,AUS,2000
37740,"Christopher John ""Chris"" Fydler",M,Australia,AUS,2000
37936,Melinda Maree Gainsford-Taylor,F,Australia,AUS,2000
37936,Melinda Maree Gainsford-Taylor,F,Australia,AUS,2000
37936,Melinda Maree Gainsford-Taylor,F,Australia,AUS,2000
37936,Melinda Maree Gainsford-Taylor,F,Australia,AUS,2000
38827,Russell Garnett,M,Australia,AUS,2000
38881,Heather Ann Garriock,F,Australia,AUS,2000
39081,Paul Charles Gaudoin,M,Australia,AUS,2000
39218,Andrew Barry Casson Gaze,M,Australia,AUS,2000
39263,Daniel Geale,M,Australia,AUS,2000
39551,Emma Louise George,F,Australia,AUS,2000
39651,Simon Gerada,M,Australia,AUS,2000
39653,Kelly Geraghty,F,Australia,AUS,2000
40289,David James Giles,M,Australia,AUS,2000
40399,Rebecca Ellen Gilmore (-Manuel),F,Australia,AUS,2000
40399,Rebecca Ellen Gilmore (-Manuel),F,Australia,AUS,2000
40399,Rebecca Ellen Gilmore (-Manuel),F,Australia,AUS,2000
40602,Kasey Giteau,F,Australia,AUS,2000
40606,Adam Bart Gitsham,M,Australia,AUS,2000
41159,Kelly Golebiowski,F,Australia,AUS,2000
41494,David Gonzalez,M,Australia,AUS,2000
41627,Paul Gonzalez,M,Australia,AUS,2000
41792,Alastair Gordon,M,Australia,AUS,2000
41881,Shelley Ann Gorman-Sandie,F,Australia,AUS,2000
42191,"Joshua ""Josh"" Grace",M,Australia,AUS,2000
42195,Ricky Ray Grace,M,Australia,AUS,2000
42267,Elka Graham (-Whalan),F,Australia,AUS,2000
42267,Elka Graham (-Whalan),F,Australia,AUS,2000
42537,Matthew Scott Gray,M,Australia,AUS,2000
42537,Matthew Scott Gray,M,Australia,AUS,2000
42618,"Daniel Thomas ""Danny"" Green",M,Australia,AUS,2000
42762,"Vincenzo ""Vince"" Grella",M,Australia,AUS,2000
42913,Tatiana Grigorieva,F,Australia,AUS,2000
42936,Alison Mary Grigson,F,Australia,AUS,2000
43078,Kristian Groenintwoud,M,Australia,AUS,2000
44130,Bridgette Marie Gusterson (-Ireland),F,Australia,AUS,2000
44569,Grant George Hackett,M,Australia,AUS,2000
44569,Grant George Hackett,M,Australia,AUS,2000
44569,Grant George Hackett,M,Australia,AUS,2000
44569,Grant George Hackett,M,Australia,AUS,2000
44570,Nicole Leanne Hackett,F,Australia,AUS,2000
45106,Evelyn Halls,F,Australia,AUS,2000
45107,"Joanna ""Jo"" Halls",F,Australia,AUS,2000
45364,Sarah Hammond,F,Australia,AUS,2000
45568,Fiona Hanes-Crawford,F,Australia,AUS,2000
45595,Simone Hankin,F,Australia,AUS,2000
45610,Mary Hanna,F,Australia,AUS,2000
45610,Mary Hanna,F,Australia,AUS,2000
45815,Warren Hansen,M,Australia,AUS,2000
45824,"Boden Joseph ""Bo"" Hanson",M,Australia,AUS,2000
45965,Peter Hardcastle,M,Australia,AUS,2000
45978,Kelly Hardie,F,Australia,AUS,2000
45990,Tanya Victoria Harding,F,Australia,AUS,2000
46011,Benjamin Hardy,M,Australia,AUS,2000
46181,Rachel Amanda Harris,F,Australia,AUS,2000
46181,Rachel Amanda Harris,F,Australia,AUS,2000
46218,Regan Dean Harrison,M,Australia,AUS,2000
46218,Regan Dean Harrison,M,Australia,AUS,2000
46227,Loretta Harrop,F,Australia,AUS,2000
46229,Kristi Lee Harrower,F,Australia,AUS,2000
46361,Natalie Anne Harvey,F,Australia,AUS,2000
46450,Juliet Haslam,F,Australia,AUS,2000
46565,Adrian Hatcher,M,Australia,AUS,2000
46606,Marina Ann Hatzakis,F,Australia,AUS,2000
46756,Brett Geoffrey Hawke,M,Australia,AUS,2000
46758,Rechelle Margaret Hawkes,F,Australia,AUS,2000
46857,Brett Ronald Hayman,M,Australia,AUS,2000
46899,Michael Gary Hazel,M,Australia,AUS,2000
46955,Christine Rayoni Head,F,Australia,AUS,2000
46960,Shane Douglas Heal,M,Australia,AUS,2000
47134,Nick Heffernan,M,Australia,AUS,2000
47134,Nick Heffernan,M,Australia,AUS,2000
47282,Monique Heinke,F,Australia,AUS,2000
47478,Mathew Glen Helm,M,Australia,AUS,2000
47478,Mathew Glen Helm,M,Australia,AUS,2000
48345,Lauren Katherine Hewitt,F,Australia,AUS,2000
48345,Lauren Katherine Hewitt,F,Australia,AUS,2000
48345,Lauren Katherine Hewitt,F,Australia,AUS,2000
48346,Lleyton Glynn Hewitt,M,Australia,AUS,2000
48404,Bruce Samuel Hick,M,Australia,AUS,2000
48487,Yvette Higgins,F,Australia,AUS,2000
48489,Lyndelle Higginson,F,Australia,AUS,2000
48539,Caroline May Hildreth,F,Australia,AUS,2000
48563,Darryn William Hill,M,Australia,AUS,2000
48563,Darryn William Hill,M,Australia,AUS,2000
48577,Jenny Hill,F,Australia,AUS,2000
48579,"Joanne Kay ""Jo"" Hill",F,Australia,AUS,2000
48600,"Thomas Patrick ""Tom"" Hill",M,Australia,AUS,2000
48992,"Susan Elizabeth ""Sue"" Hobson",F,Australia,AUS,2000
49584,Stephen Harris Holt,M,Australia,AUS,2000
49822,Kate Jon-Marie Hooper,F,Australia,AUS,2000
50308,"Daniel ""Dan"" Howard",M,Australia,AUS,2000
50340,"Nicholas ""Nick"" Howarth",M,Australia,AUS,2000
50382,Andrew James Hoy,M,Australia,AUS,2000
50382,Andrew James Hoy,M,Australia,AUS,2000
50779,Deserie Huddleston-Wakefield-Baynes,F,Australia,AUS,2000
50779,Deserie Huddleston-Wakefield-Baynes,F,Australia,AUS,2000
50802,"Nicole Elaine ""Nikki"" Hudson (Mott-)",F,Australia,AUS,2000
50810,"Geoffrey Andrew ""Geoff"" Huegill",M,Australia,AUS,2000
50810,"Geoffrey Andrew ""Geoff"" Huegill",M,Australia,AUS,2000
50887,"Linda ""Sunni"" Hughes",F,Australia,AUS,2000
51100,Scott Hunter-Russell,M,Australia,AUS,2000
51100,Scott Hunter-Russell,M,Australia,AUS,2000
51311,Elly Hutton,F,Australia,AUS,2000
51313,Mark Steven Hutton,M,Australia,AUS,2000
51716,Vera Ignjatovic,F,Australia,AUS,2000
51826,Musa Ilhan,M,Australia,AUS,2000
51842,Andrew Ilie,M,Australia,AUS,2000
52025,"Belinda ""Lindy"" Imgrund (Muehlberg-)",F,Australia,AUS,2000
52029,Rachel Anne Imison,F,Australia,AUS,2000
52235,Alison Jane Inverarity (-Ferrier),F,Australia,AUS,2000
52652,Damian Mark Istria,M,Australia,AUS,2000
52652,Damian Mark Istria,M,Australia,AUS,2000
52652,Damian Mark Istria,M,Australia,AUS,2000
52652,Damian Mark Istria,M,Australia,AUS,2000
52652,Damian Mark Istria,M,Australia,AUS,2000
52652,Damian Mark Istria,M,Australia,AUS,2000
52652,Damian Mark Istria,M,Australia,AUS,2000
52903,Robert Ivers,M,Australia,AUS,2000
53129,Lauren Elizabeth Jackson,F,Australia,AUS,2000
53353,"Robert ""Rob"" Jahrling",M,Australia,AUS,2000
53375,Nathan Jakavicius,M,Australia,AUS,2000
53529,Brad Scott Jamieson,M,Australia,AUS,2000
53533,Jane Leanne Jamieson,F,Australia,AUS,2000
53536,Sarah Louise Jamieson (-Kerry),F,Australia,AUS,2000
53544,Jana Jamnicky,F,Australia,AUS,2000
54291,Natalie Jenkinson,F,Australia,AUS,2000
54321,Melissa Jennison (-Morgan),F,Australia,AUS,2000
54321,Melissa Jennison (-Morgan),F,Australia,AUS,2000
55438,Patrick George Johnson,M,Australia,AUS,2000
55438,Patrick George Johnson,M,Australia,AUS,2000
55438,Patrick George Johnson,M,Australia,AUS,2000
55450,"Ronald ""Ronny"" Johnson",M,Australia,AUS,2000
55503,Cameron Johnston,M,Australia,AUS,2000
55645,David Jones,M,Australia,AUS,2000
55692,Leisel Marie Jones,F,Australia,AUS,2000
55692,Leisel Marie Jones,F,Australia,AUS,2000
55707,Michellie Yvonne Jones,F,Australia,AUS,2000
56666,Lydia Kahmke,F,Australia,AUS,2000
57180,Justin Stewart Kane,M,Australia,AUS,2000
57478,"Aleksandr ""Alex"" Karapetyan",M,Australia,AUS,2000
57727,Haimish John Karrasch,M,Australia,AUS,2000
58026,Michael Alan Katsidis,M,Australia,AUS,2000
